protocol,max_cosine
largest_by_rows,0.5138061046600342
largest_by_rows,0.5641916394233704
largest_by_rows,0.4155430495738983
largest_by_rows,0.5539596676826477
largest_by_rows,0.6689760684967041
largest_by_rows,0.6184343099594116
largest_by_rows,0.7044118642807007
largest_by_rows,0.7511780261993408
largest_by_rows,0.38191065192222595
largest_by_rows,0.4780268967151642
largest_by_rows,0.45432573556900024
largest_by_rows,0.44980812072753906
largest_by_rows,0.4743965268135071
largest_by_rows,0.5710592865943909
largest_by_rows,0.4098573923110962
largest_by_rows,0.5631006360054016
largest_by_rows,0.4667879343032837
largest_by_rows,0.3879137933254242
largest_by_rows,0.4950414299964905
largest_by_rows,0.6195846199989319
largest_by_rows,0.5742706656455994
largest_by_rows,0.6869264841079712
largest_by_rows,0.6552707552909851
largest_by_rows,0.48451945185661316
largest_by_rows,0.42636141180992126
largest_by_rows,0.3337646722793579
largest_by_rows,0.5522059202194214
largest_by_rows,0.5016058087348938
largest_by_rows,0.4839000701904297
largest_by_rows,0.5565404295921326
largest_by_rows,0.4338918626308441
largest_by_rows,0.4934983253479004
largest_by_rows,0.5564927458763123
largest_by_rows,0.6327618956565857
largest_by_rows,0.6696509718894958
largest_by_rows,0.5988552570343018
largest_by_rows,0.41596558690071106
largest_by_rows,0.6214570999145508
largest_by_rows,0.5651669502258301
largest_by_rows,0.5042596459388733
largest_by_rows,0.5699821710586548
largest_by_rows,0.5430929064750671
largest_by_rows,0.539658784866333
largest_by_rows,0.6016668677330017
largest_by_rows,0.3571544587612152
largest_by_rows,0.6256167888641357
largest_by_rows,0.5291509628295898
largest_by_rows,0.49952828884124756
largest_by_rows,0.6065081357955933
largest_by_rows,0.5723931193351746
largest_by_rows,0.49057072401046753
largest_by_rows,0.6135378479957581
largest_by_rows,0.44621747732162476
largest_by_rows,0.4342308044433594
largest_by_rows,0.5382879376411438
largest_by_rows,0.46551865339279175
largest_by_rows,0.4256201386451721
largest_by_rows,0.44015055894851685
largest_by_rows,0.42257970571517944
largest_by_rows,0.42744743824005127
largest_by_rows,0.5173661112785339
largest_by_rows,0.417201966047287
largest_by_rows,0.5067622661590576
largest_by_rows,0.5618748664855957
largest_by_rows,0.5761716961860657
largest_by_rows,0.607907235622406
largest_by_rows,0.6295235753059387
largest_by_rows,0.6431057453155518
largest_by_rows,0.5525876879692078
largest_by_rows,0.4001665711402893
largest_by_rows,0.49345147609710693
largest_by_rows,0.45642387866973877
largest_by_rows,0.46870970726013184
largest_by_rows,0.3935142457485199
largest_by_rows,0.4441133737564087
largest_by_rows,0.43050241470336914
largest_by_rows,0.37983664870262146
largest_by_rows,0.3536754250526428
largest_by_rows,0.5229012966156006
largest_by_rows,0.44283729791641235
largest_by_rows,0.48094525933265686
largest_by_rows,0.4648174047470093
largest_by_rows,0.5294275879859924
largest_by_rows,0.4972262382507324
largest_by_rows,0.5823215246200562
largest_by_rows,0.49151411652565
largest_by_rows,0.5629419088363647
largest_by_rows,0.4422408640384674
largest_by_rows,0.602974534034729
largest_by_rows,0.39495134353637695
largest_by_rows,0.3322906196117401
largest_by_rows,0.3495410084724426
largest_by_rows,0.4063391089439392
largest_by_rows,0.4589768946170807
largest_by_rows,0.5697826743125916
largest_by_rows,0.5096697211265564
largest_by_rows,0.7473348379135132
largest_by_rows,0.6114768385887146
largest_by_rows,0.3351195454597473
largest_by_rows,0.44385001063346863
largest_by_rows,0.5335797667503357
largest_by_rows,0.37146008014678955
largest_by_rows,0.47681885957717896
largest_by_rows,0.41320115327835083
largest_by_rows,0.4692901372909546
largest_by_rows,0.3855536878108978
largest_by_rows,0.42290472984313965
largest_by_rows,0.4649563431739807
largest_by_rows,0.46351829171180725
largest_by_rows,0.5758740901947021
largest_by_rows,0.5398576259613037
largest_by_rows,0.5354946851730347
largest_by_rows,0.5850513577461243
largest_by_rows,0.5242181420326233
largest_by_rows,0.603978157043457
largest_by_rows,0.5826299786567688
largest_by_rows,0.8589527606964111
largest_by_rows,0.5725392699241638
largest_by_rows,0.4319133758544922
largest_by_rows,0.42131686210632324
largest_by_rows,0.8574661612510681
largest_by_rows,0.48271843791007996
largest_by_rows,0.4745539128780365
largest_by_rows,0.44662296772003174
largest_by_rows,0.4513896107673645
largest_by_rows,0.6742095947265625
largest_by_rows,0.512404203414917
largest_by_rows,0.4956476092338562
largest_by_rows,0.511499285697937
largest_by_rows,0.4700561463832855
largest_by_rows,0.40546509623527527
largest_by_rows,0.4462921917438507
largest_by_rows,0.4502728581428528
largest_by_rows,0.4694119989871979
largest_by_rows,0.4343995451927185
largest_by_rows,0.5944926142692566
largest_by_rows,0.5134134292602539
largest_by_rows,0.6331491470336914
largest_by_rows,0.39501067996025085
largest_by_rows,0.5013092160224915
largest_by_rows,0.4043855667114258
largest_by_rows,0.4943692088127136
largest_by_rows,0.5340040326118469
largest_by_rows,0.5297821164131165
largest_by_rows,0.3968016505241394
largest_by_rows,0.42788800597190857
largest_by_rows,0.4391854703426361
largest_by_rows,0.37664368748664856
largest_by_rows,0.44101864099502563
largest_by_rows,0.4263454079627991
largest_by_rows,0.415132611989975
largest_by_rows,0.42736780643463135
largest_by_rows,0.6334795951843262
largest_by_rows,0.52306067943573
largest_by_rows,0.48279160261154175
largest_by_rows,0.5179338455200195
largest_by_rows,0.6287984848022461
largest_by_rows,0.4744764566421509
largest_by_rows,0.5403797030448914
largest_by_rows,0.4640254080295563
largest_by_rows,0.6607356667518616
largest_by_rows,0.40358778834342957
largest_by_rows,0.5287191867828369
largest_by_rows,0.37592801451683044
largest_by_rows,0.49636489152908325
largest_by_rows,0.4786156713962555
largest_by_rows,0.498745322227478
largest_by_rows,0.428720086812973
largest_by_rows,0.4715116322040558
largest_by_rows,0.5180906653404236
largest_by_rows,0.4283617436885834
largest_by_rows,0.6016881465911865
largest_by_rows,0.6701266765594482
largest_by_rows,0.47464004158973694
largest_by_rows,0.4589405655860901
largest_by_rows,0.4461267590522766
largest_by_rows,0.6882325410842896
largest_by_rows,0.4472706913948059
largest_by_rows,0.43865150213241577
largest_by_rows,0.6094871163368225
largest_by_rows,0.4078080654144287
largest_by_rows,0.4504368007183075
largest_by_rows,0.4838142693042755
largest_by_rows,0.48199358582496643
largest_by_rows,0.4515664279460907
largest_by_rows,0.42169544100761414
largest_by_rows,0.43872201442718506
largest_by_rows,0.5397371649742126
largest_by_rows,0.6247159838676453
largest_by_rows,0.567450225353241
largest_by_rows,0.534166157245636
largest_by_rows,0.542945384979248
largest_by_rows,0.3707802891731262
largest_by_rows,0.5406509041786194
largest_by_rows,0.48216164112091064
largest_by_rows,0.4468679428100586
largest_by_rows,0.5807247757911682
largest_by_rows,0.40517860651016235
largest_by_rows,0.4101163148880005
largest_by_rows,0.47506871819496155
largest_by_rows,0.47036272287368774
largest_by_rows,0.49414950609207153
largest_by_rows,0.3953889012336731
largest_by_rows,0.494814395904541
largest_by_rows,0.6146899461746216
