orgId,name,Media,expGroup,condition_1,concentration_1,units_1,condition_2,concentration_2,units_2,condition_3,concentration_3,units_3,condition_4,concentration_4,units_4,temperature,pH,aerobic,shaking,growthMethod
DvH,set10IT074,MoYLS4,stress,Uranyl acetate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set10IT075,MoYLS4,stress,Uranyl acetate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set10IT076,MoYLS4,stress,Uranyl acetate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set10IT077,MoYLS4,stress,Uranyl acetate,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set10IT078,MoYLS4,stress,Uranyl acetate,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set10IT079,MoYLS4,stress,Uranyl acetate,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT004,MoLS4,nutrient,L-Tryptophan,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT005,MoLS4,nutrient,L-Tryptophan,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT006,MoLS4,nutrient,L-tyrosine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT007,MoLS4,nutrient,L-tyrosine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT008,MoLS4,nutrient,L-tyrosine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT009,MoLS4,nutrient,L-Threonine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT010,MoLS4,nutrient,L-Threonine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT011,MoLS4,nutrient,L-Threonine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT012,MoLS4,nutrient,Putrescine Dihydrochloride,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT013,MoLS4,nutrient,Putrescine Dihydrochloride,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT014,MoLS4,nutrient,Putrescine Dihydrochloride,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT015,MoLS4,nutrient,spermidine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT016,MoLS4,nutrient,spermidine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT017,MoLS4,nutrient,spermidine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT018,MoLS4,nutrient,Urea,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT019,MoLS4,nutrient,Urea,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT020,MoLS4,nutrient,Urea,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT021,MoYLS4,stress,Sodium tungstate dihydrate,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT022,MoYLS4,stress,Sodium tungstate dihydrate,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT023,MoYLS4,stress,Sodium tungstate dihydrate,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT024,MoLS4,stress,S-adenosyl Homocysteine,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT025,MoLS4,stress,S-adenosyl Homocysteine,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT026,MoLS4,stress,S-adenosyl Homocysteine,10,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT027,MoLS4,stress,S-adenosyl Homocysteine,50,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT028,MoLS4,stress,S-adenosyl Homocysteine,50,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT029,MoLS4,stress,S-adenosyl Homocysteine,50,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT030,MoLS4,stress,S-adenosyl Homocysteine,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT031,MoLS4,stress,S-adenosyl Homocysteine,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT032,MoLS4,stress,S-adenosyl Homocysteine,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT083,MoLS4,nutrient,L-Glutamine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT084,MoLS4,nutrient,L-Glutamine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT085,MoLS4,nutrient,L-Glutamine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT086,MoLS4,nutrient,L-Glutamic acid monopotassium salt monohydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT087,MoLS4,nutrient,L-Glutamic acid monopotassium salt monohydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT088,MoLS4,nutrient,L-Lysine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT089,MoLS4,nutrient,L-Lysine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT090,MoLS4,nutrient,L-Lysine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT091,MoLS4,nutrient,L-Methionine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT092,MoLS4,nutrient,L-Methionine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT093,MoLS4,nutrient,L-Methionine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT094,MoLS4,nutrient,L-Serine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT095,MoLS4,nutrient,L-Serine,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set11IT096,MoLS4,nutrient,L-Tryptophan,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT036,MoYLS4,stress,Aluminum chloride hydrate,5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT037,MoYLS4,stress,Aluminum chloride hydrate,5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT038,MoYLS4,stress,Aluminum chloride hydrate,5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT039,MoYLS4,stress,Aluminum chloride hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT040,MoYLS4,stress,Aluminum chloride hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT041,MoYLS4,stress,Aluminum chloride hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT042,MoYLS4,stress,Sodium perchlorate monohydrate,6.25,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT043,MoYLS4,stress,Sodium perchlorate monohydrate,6.25,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT044,MoYLS4,stress,Sodium perchlorate monohydrate,6.25,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT045,MoYLS4,stress,Sodium perchlorate monohydrate,12.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT046,MoYLS4,stress,Sodium perchlorate monohydrate,12.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT047,MoYLS4,stress,Sodium perchlorate monohydrate,12.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT048,MoYLS4,stress,sucrose treatment,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT052,MoYLS4,stress,sucrose treatment,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT053,MoYLS4,stress,sucrose treatment,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT054,MoYLS4,stress,sucrose treatment,,,shock,1.8,kV,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT055,MoYLS4,stress,sucrose treatment,,,shock,1.8,kV,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT056,MoYLS4,stress,sucrose treatment,,,shock,1.8,kV,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT057,MoYLS4,stress,Nickel (II) chloride hexahydrate,0.75,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT058,MoYLS4,stress,Nickel (II) chloride hexahydrate,0.75,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT059,MoYLS4,stress,Nickel (II) chloride hexahydrate,0.75,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT060,MoYLS4,stress,Nickel (II) chloride hexahydrate,1.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT061,MoYLS4,stress,Nickel (II) chloride hexahydrate,1.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT062,MoYLS4,stress,Nickel (II) chloride hexahydrate,1.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT063,MoYLS4,stress,Glycerol,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT064,MoYLS4,stress,Glycerol,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT065,MoYLS4,stress,Glycerol,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT066,MoYLS4,stress,Glycerol,50,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT067,MoYLS4,stress,Glycerol,50,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT068,MoYLS4,stress,Glycerol,50,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT069,MoYLS4,stress,Polyethylene glycol,1,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT070,MoYLS4,stress,Polyethylene glycol,1,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT071,MoYLS4,stress,Polyethylene glycol,1,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT072,MoYLS4,stress,Polyethylene glycol,1,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT073,MoYLS4,stress,Polyethylene glycol,5,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT074,MoYLS4,stress,Polyethylene glycol,5,vol%,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT075,MoYLS4,stress,Sodium Persulfate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT076,MoYLS4,stress,Sodium Persulfate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT077,MoYLS4,stress,Sodium Persulfate,1,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT078,MoLS4_no_Pyridoxine,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT079,MoLS4_no_Pyridoxine,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT080,MoLS4_no_Pantothenic_acid,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT081,MoLS4_no_Pantothenic_acid,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT082,MoLS4_no_B12,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT083,MoLS4_no_B12,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT084,MoLS4_no_B12,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT085,MoLS4_no_Folic_acid,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT086,MoLS4_no_Folic_acid,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT088,MoLS4_no_Pyridoxine,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT089,MoLS4_no_Pyridoxine,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT090,MoLS4_no_Pyridoxine,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT091,MoLS4_no_Pantothenic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT092,MoLS4_no_Pantothenic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT093,MoLS4_no_Pantothenic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT094,MoLS4_no_B12,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT095,MoLS4_no_B12,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set12IT096,MoLS4_no_B12,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT004,MoLS4_no_Folic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT005,MoLS4_no_Folic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT006,MoLS4_no_Folic_acid,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT007,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT008,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT009,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT010,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT011,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT012,MoLS4_no_vitamins,nutrient,calcium pantothenate,210,uM,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT013,MoLS4_no_ammonium,nitrogen source,Formamide,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT014,MoLS4_no_ammonium,nitrogen source,Formamide,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT015,MoLS4_no_ammonium,nitrogen source,Formamide,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT016,MoLS4_no_ammonium,nitrogen source,Formamide,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT017,MoLS4_no_ammonium,nitrogen source,Formamide,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT018,MoLS4_no_ammonium,nitrogen source,Formamide,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT020,MoLS4_no_ammonium,nitrogen source,Ammonium chloride,0.2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT021,MoLS4_no_ammonium,nitrogen source,Ammonium chloride,0.2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT022,MoLS4_no_ammonium,nitrogen source,Ammonium chloride,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT023,MoLS4_no_ammonium,nitrogen source,Ammonium chloride,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT024,MoLS4_no_ammonium,nitrogen source,Ammonium chloride,2,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT025,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT026,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT027,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT028,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT029,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT030,MoLS4_no_ammonium,nitrogen source,"N,N,N′,N′-Tetramethylethylenediamine",20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT031,MoLS4_no_ammonium,nitrogen source,Thymine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT032,MoLS4_no_ammonium,nitrogen source,Thymine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set13IT033,MoLS4_no_ammonium,nitrogen source,Thymine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT037,MoYLS4,stress,Sodium Chlorite,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT038,MoYLS4,stress,Sodium Chlorite,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT039,MoYLS4,stress,Sodium Chlorite,100,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT040,MoYLS4,stress,Sodium Chlorite,250,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT041,MoYLS4,stress,Sodium Chlorite,250,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT042,MoYLS4,stress,Sodium Chlorite,250,uM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT043,MoYLS4,stress,ammonium persulfate,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT044,MoYLS4,stress,ammonium persulfate,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT045,MoYLS4,stress,ammonium persulfate,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT046,MoLS4_no_Choline_chloride,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT047,MoLS4_no_Choline_chloride,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT048,MoLS4_no_Choline_chloride,nutrient,,,,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT052,MoLS4_no_Choline_chloride,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT053,MoLS4_no_Choline_chloride,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT054,MoLS4_no_Choline_chloride,nutrient,,,,Casamino acids (vitamin assay),0.5,mg/mL,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT055,MoLS4,nutrient,DL-Isocitric acid trisodium salt hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT056,MoLS4,nutrient,DL-Isocitric acid trisodium salt hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT057,MoLS4,nutrient,DL-Isocitric acid trisodium salt hydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT058,MoLS4,nutrient,Sodium succinate dibasic hexahydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT059,MoLS4,nutrient,Sodium succinate dibasic hexahydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT060,MoLS4,nutrient,Sodium succinate dibasic hexahydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT061,MoLS4,nutrient,Citric Acid,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT062,MoLS4,nutrient,Citric Acid,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT063,MoLS4,nutrient,Citric Acid,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT064,MoLS4,nutrient,Sodium Fumarate dibasic,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT065,MoLS4,nutrient,Sodium Fumarate dibasic,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT066,MoLS4,nutrient,Sodium Fumarate dibasic,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT067,MoLS4,nutrient,L-Malic acid disodium salt monohydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT068,MoLS4,nutrient,L-Malic acid disodium salt monohydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT069,MoLS4,nutrient,L-Malic acid disodium salt monohydrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT070,MoLS4,nutrient,Sodium pyruvate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT071,MoLS4,nutrient,Sodium pyruvate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT072,MoLS4,nutrient,Sodium pyruvate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT073,MoLS4,nutrient,Sodium butyrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT074,MoLS4,nutrient,Sodium butyrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT075,MoLS4,nutrient,Sodium butyrate,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT076,MoLS4,nutrient,2-oxobutyric acid sodium salt,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT077,MoLS4,nutrient,2-oxobutyric acid sodium salt,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT078,MoLS4,nutrient,2-oxobutyric acid sodium salt,10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT079,MoLS4_no_ammonium,nitrogen source,N2,90,%atm,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT080,MoLS4_no_ammonium,nitrogen source,N2,90,%atm,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT081,MoLS4_no_ammonium,nitrogen source,N2,90,%atm,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT082,MoLS4_no_ammonium,nitrogen source,Cytosine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT083,MoLS4_no_ammonium,nitrogen source,Cytosine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set14IT084,MoLS4_no_ammonium,nitrogen source,Cytosine,20,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT004,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT005,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT006,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT007,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Isoleucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT008,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Isoleucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT009,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Isoleucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT010,MoLS4,nutrient,L-Isoleucine,10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT011,MoLS4,nutrient,L-Isoleucine,10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT012,MoLS4,nutrient,L-Isoleucine,10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT013,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT014,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT015,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT016,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,L-Isoleucine,10,mM,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT017,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,L-Isoleucine,10,mM,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT018,MoLS4,nutrient,L-Valine (HPLC purified),10,mM,L-Leucine,10,mM,L-Isoleucine,10,mM,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT019,MoLS4,nutrient,Oxaloacetic acid,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT020,MoLS4,nutrient,Oxaloacetic acid,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT021,MoLS4,nutrient,Oxaloacetic acid,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT022,MoLS4,nutrient,a-Ketoglutaric acid disodium salt hydrate,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
DvH,set15IT023,MoLS4,nutrient,a-Ketoglutaric acid disodium salt hydrate,2.5,mM,,,,,,,,,,30,7.2,Anaerobic,0 rpm,
